ID,default,split
28268,0,test
13370,1,test
18420,1,test
15296,1,test
18691,0,test
22547,0,test
10363,0,test
2710,0,test
20926,0,test
13835,0,test
18145,0,test
18851,0,test
1260,0,test
26892,1,test
6742,0,test
22931,0,test
28171,1,test
15993,0,test
544,0,test
4817,0,test
28303,0,test
28194,0,test
28621,0,test
13715,0,test
12627,0,test
913,0,test
898,1,test
20888,0,test
26170,0,test
13886,0,test
18971,0,test
16095,1,test
20624,0,test
17782,1,test
26874,0,test
15810,0,test
3929,0,test
28677,0,test
14639,0,test
24871,1,test
240,1,test
5832,1,test
26907,0,test
6569,0,test
23216,1,test
23653,1,test
11812,0,test
26051,0,test
10147,1,test
1979,0,test
13196,1,test
27470,0,test
20163,0,test
3989,0,test
18380,0,test
10998,0,test
26199,0,test
7409,1,test
9606,0,test
28907,0,test
972,0,test
4266,0,test
8208,0,test
5743,1,test
6973,0,test
20087,0,test
21605,0,test
27303,0,test
17943,0,test
13592,0,test
3806,0,test
21446,0,test
15593,0,test
26647,0,test
1785,0,test
12981,0,test
10883,0,test
25510,0,test
5176,0,test
25475,0,test
2609,1,test
15975,0,test
7708,0,test
3781,0,test
4503,1,test
26877,0,test
23535,0,test
7253,0,test
11039,0,test
13711,0,test
24602,1,test
25589,0,test
18135,0,test
13279,0,test
7137,0,test
165,0,test
4736,0,test
28935,0,test
26013,1,test
12640,0,test
642,0,test
10096,0,test
10739,0,test
15487,0,test
9219,1,test
338,0,test
29767,0,test
26854,1,test
19320,1,test
19951,0,test
21179,1,test
8382,0,test
12778,0,test
8535,1,test
22108,1,test
5746,0,test
2675,0,test
10615,0,test
23848,0,test
18761,0,test
21346,0,test
1580,0,test
11072,0,test
26441,0,test
7323,1,test
3077,1,test
13089,0,test
26495,1,test
14874,1,test
22193,1,test
13201,0,test
5144,0,test
28574,0,test
24478,0,test
15423,0,test
23771,0,test
26930,1,test
11359,0,test
29965,0,test
9813,0,test
22908,0,test
17261,0,test
18915,1,test
19659,0,test
13969,1,test
8146,0,test
10522,1,test
3032,0,test
15248,0,test
11970,0,test
29533,0,test
2443,0,test
12255,0,test
29592,0,test
27086,0,test
19717,0,test
9535,0,test
24203,0,test
25119,0,test
14970,1,test
20831,0,test
11676,0,test
22058,0,test
21934,0,test
3342,0,test
3280,0,test
11176,0,test
6942,0,test
14197,0,test
21357,0,test
15514,1,test
15695,0,test
20484,1,test
6497,0,test
24949,0,test
442,0,test
3010,1,test
9939,0,test
6661,0,test
15782,0,test
14338,0,test
18597,0,test
12857,0,test
9285,0,test
14238,1,test
19175,0,test
8494,0,test
19222,0,test
3638,1,test
18718,0,test
7663,1,test
20454,0,test
13259,1,test
20144,0,test
24907,0,test
11806,1,test
26725,0,test
28765,0,test
15101,1,test
11017,0,test
7259,0,test
7597,0,test
4879,0,test
2249,1,test
189,0,test
22923,0,test
21742,0,test
6243,0,test
23418,1,test
16699,0,test
22197,0,test
13027,0,test
15325,1,test
2591,0,test
18987,0,test
16357,0,test
16031,0,test
9082,0,test
278,0,test
26838,0,test
27666,1,test
15311,0,test
9136,0,test
22338,0,test
25344,0,test
10146,0,test
7175,0,test
10066,1,test
27129,0,test
17836,1,test
3102,0,test
2685,1,test
27944,0,test
20712,0,test
14000,0,test
14809,1,test
5064,0,test
10748,0,test
16879,0,test
2523,0,test
17907,1,test
10885,0,test
4684,0,test
17692,0,test
470,0,test
14759,0,test
20363,1,test
17036,0,test
21819,1,test
28745,0,test
27980,0,test
14688,0,test
4419,0,test
22263,1,test
27772,0,test
18438,1,test
23451,0,test
27151,0,test
28902,0,test
728,0,test
24769,1,test
29970,0,test
26338,0,test
1754,0,test
24091,0,test
6125,0,test
8636,1,test
17675,0,test
13625,0,test
26702,0,test
7097,0,test
22639,0,test
18,0,test
23435,0,test
26052,0,test
27657,1,test
1039,0,test
17190,1,test
25906,0,test
6996,1,test
7309,0,test
12779,1,test
22110,0,test
13219,1,test
3031,0,test
2184,0,test
18613,0,test
1095,0,test
28089,0,test
18252,0,test
15528,0,test
16321,0,test
27289,1,test
26582,0,test
27767,1,test
17673,0,test
9204,0,test
27898,0,test
1096,0,test
25926,0,test
28679,0,test
306,0,test
2713,0,test
5626,0,test
24625,1,test
11760,0,test
18005,0,test
15988,1,test
22300,1,test
11765,0,test
4711,0,test
12033,0,test
10755,0,test
11406,0,test
4369,1,test
29923,0,test
3593,1,test
17660,0,test
27378,0,test
29917,0,test
16901,0,test
10397,1,test
216,0,test
3755,0,test
25637,0,test
22802,0,test
19468,0,test
21210,0,test
25727,1,test
14360,0,test
8409,1,test
24738,0,test
1303,0,test
16016,0,test
28369,0,test
14176,0,test
6607,0,test
2647,1,test
20097,0,test
17234,0,test
12277,0,test
13339,0,test
18113,0,test
22791,0,test
20354,0,test
21076,0,test
25083,0,test
4633,0,test
16774,0,test
798,0,test
15175,0,test
6885,1,test
1943,0,test
24917,1,test
5948,0,test
23529,0,test
13179,0,test
8637,0,test
14149,0,test
16632,1,test
29384,0,test
6230,1,test
8051,0,test
28760,0,test
9243,0,test
6624,1,test
25201,0,test
5815,0,test
26000,0,test
17448,0,test
4777,0,test
7759,1,test
9804,0,test
11980,0,test
22523,0,test
27934,0,test
8825,1,test
7666,0,test
6113,0,test
26763,0,test
15649,0,test
10553,0,test
21222,1,test
6887,0,test
18078,1,test
17629,1,test
15001,1,test
17221,0,test
3432,0,test
4924,0,test
19773,0,test
2092,0,test
2707,1,test
3835,1,test
6225,0,test
5010,0,test
22044,0,test
11781,0,test
11227,0,test
256,0,test
729,0,test
7132,0,test
5410,0,test
4095,0,test
19258,0,test
310,0,test
17525,1,test
15150,0,test
22902,0,test
11334,1,test
18101,1,test
24731,0,test
10349,0,test
5915,0,test
9733,1,test
29247,0,test
707,0,test
16646,0,test
14147,0,test
8570,0,test
6347,0,test
16697,0,test
6063,0,test
28653,0,test
27947,0,test
6739,1,test
15460,0,test
16543,1,test
17711,0,test
19623,1,test
12643,0,test
11880,0,test
28014,0,test
1603,0,test
692,0,test
14748,0,test
17556,0,test
5631,1,test
7173,0,test
17277,0,test
18227,0,test
17506,0,test
15259,0,test
34,0,test
16026,1,test
9016,0,test
13018,0,test
16800,1,test
2748,0,test
17297,1,test
16402,0,test
16003,1,test
11818,0,test
4511,0,test
29102,0,test
22096,0,test
14554,1,test
15623,0,test
29641,1,test
29372,0,test
13420,1,test
21429,0,test
24561,0,test
5977,0,test
244,0,test
29737,0,test
28389,0,test
13040,0,test
7641,0,test
6765,0,test
25704,0,test
4338,0,test
1169,0,test
18757,0,test
20799,0,test
10896,1,test
17634,0,test
21826,0,test
24718,0,test
17873,0,test
477,0,test
26242,0,test
2619,0,test
10841,0,test
21727,1,test
14468,1,test
26019,0,test
23592,0,test
17899,0,test
22769,1,test
22574,0,test
6106,0,test
15702,0,test
5329,0,test
9172,0,test
447,0,test
2723,1,test
5910,0,test
7408,0,test
3702,0,test
15215,0,test
20109,0,test
10619,0,test
4277,0,test
3805,1,test
8492,1,test
4809,0,test
17396,0,test
4061,0,test
16473,0,test
11518,0,test
11148,1,test
13407,1,test
24346,1,test
26416,0,test
19749,0,test
24568,0,test
19498,0,test
17328,0,test
436,1,test
22131,0,test
15502,0,test
3436,0,test
28363,0,test
5362,0,test
5960,0,test
2227,1,test
19411,0,test
997,0,test
6752,1,test
22848,0,test
14455,1,test
21501,1,test
4306,0,test
20419,0,test
4747,0,test
27790,0,test
18913,0,test
10685,1,test
17313,1,test
13260,1,test
15860,0,test
2580,1,test
12382,1,test
15202,1,test
1036,1,test
18181,0,test
6389,0,test
24932,0,test
22776,0,test
10526,0,test
3745,0,test
28785,0,test
1447,1,test
25547,0,test
24946,0,test
25270,0,test
25767,0,test
14576,0,test
5129,0,test
7052,0,test
21013,1,test
7011,0,test
28409,0,test
1376,0,test
11441,1,test
21262,0,test
12286,0,test
14177,1,test
17120,0,test
7302,0,test
7294,0,test
27621,0,test
17613,0,test
1247,1,test
13968,0,test
16427,0,test
16341,0,test
29690,0,test
21847,0,test
193,0,test
16868,0,test
21716,1,test
7333,0,test
27445,0,test
27742,0,test
13842,0,test
19169,0,test
23061,0,test
17074,0,test
26024,0,test
22648,1,test
16448,0,test
15047,0,test
5951,0,test
2160,0,test
21568,0,test
119,0,test
7359,0,test
18016,0,test
17705,0,test
640,0,test
17006,0,test
262,0,test
27305,0,test
11393,1,test
28499,0,test
15302,0,test
16161,0,test
23087,0,test
3669,0,test
5287,1,test
7014,0,test
7764,0,test
1389,0,test
21153,0,test
13810,0,test
805,0,test
25756,0,test
22379,0,test
12690,0,test
1400,0,test
17424,1,test
29997,0,test
23872,0,test
16591,0,test
23470,0,test
28854,1,test
13021,1,test
1358,1,test
20075,0,test
35,0,test
2428,1,test
23667,0,test
2082,0,test
23273,0,test
28738,0,test
13007,0,test
20056,0,test
23136,0,test
17535,0,test
6232,0,test
21981,0,test
23619,1,test
10691,0,test
3060,0,test
4385,0,test
15833,0,test
17991,0,test
18925,0,test
13888,0,test
15707,0,test
2834,0,test
7798,0,test
13676,0,test
25446,0,test
18176,0,test
27670,0,test
4388,1,test
475,0,test
4705,1,test
1706,1,test
15407,0,test
26436,0,test
18696,1,test
24436,1,test
20149,1,test
1102,1,test
17858,0,test
28980,1,test
26705,0,test
22275,0,test
8859,1,test
248,0,test
11424,0,test
25284,0,test
26313,1,test
14973,0,test
5718,0,test
20090,0,test
26346,0,test
9348,0,test
27992,0,test
12220,0,test
25386,0,test
29738,1,test
9559,0,test
17101,1,test
1933,0,test
26719,0,test
7818,0,test
655,0,test
16153,0,test
12260,0,test
17017,0,test
4719,1,test
29467,0,test
15941,0,test
21036,0,test
14067,0,test
12217,1,test
27326,0,test
4305,0,test
21165,0,test
4873,0,test
14004,0,test
10377,0,test
8026,0,test
27632,1,test
26272,0,test
4754,0,test
1025,0,test
4216,0,test
27294,0,test
23233,1,test
29211,1,test
27137,1,test
28835,1,test
24173,0,test
16924,0,test
15304,1,test
27756,0,test
27442,1,test
14286,0,test
13587,0,test
13710,0,test
29442,0,test
10681,0,test
15564,1,test
1108,0,test
28893,1,test
23104,1,test
2585,0,test
29976,0,test
3986,1,test
11822,0,test
13198,0,test
28449,0,test
12152,1,test
24093,0,test
19987,0,test
10431,0,test
2152,0,test
6568,0,test
10867,0,test
19552,0,test
11528,0,test
13565,0,test
28908,0,test
6040,0,test
10617,0,test
11179,0,test
872,0,test
9297,0,test
5068,1,test
21318,1,test
16509,0,test
10874,1,test
29378,0,test
28627,0,test
29632,0,test
8723,0,test
29271,1,test
9860,0,test
3129,0,test
14607,0,test
7315,1,test
4597,1,test
17959,0,test
21988,0,test
22761,0,test
17770,0,test
7006,0,test
12701,0,test
23092,0,test
8929,0,test
29348,0,test
15492,0,test
22996,0,test
4035,0,test
24151,0,test
10388,1,test
23358,1,test
6331,0,test
630,0,test
21466,0,test
10347,0,test
4786,0,test
5681,0,test
12532,0,test
3425,0,test
14765,0,test
15553,0,test
21533,1,test
23557,0,test
525,0,test
24938,1,test
10915,1,test
24114,0,test
10107,0,test
29919,0,test
12533,0,test
13443,0,test
19033,0,test
10763,1,test
3310,0,test
5594,0,test
27717,0,test
14861,0,test
13176,0,test
17544,0,test
6344,1,test
4278,1,test
14592,0,test
10432,1,test
10310,1,test
19467,0,test
18314,1,test
18816,1,test
28253,0,test
24785,1,test
19935,0,test
20949,0,test
22773,1,test
14539,0,test
1459,1,test
4039,0,test
5982,0,test
15177,0,test
13243,0,test
2402,0,test
14060,0,test
9546,0,test
21989,0,test
27221,0,test
22383,0,test
10305,0,test
4965,0,test
13739,0,test
21755,0,test
26865,0,test
18939,0,test
5174,0,test
13628,0,test
18894,0,test
23714,0,test
28957,0,test
15776,0,test
17814,0,test
21182,1,test
12723,0,test
6503,0,test
13125,0,test
18152,1,test
15909,0,test
15198,0,test
28450,0,test
18269,0,test
20344,0,test
9746,0,test
654,1,test
12583,0,test
1632,0,test
826,0,test
13311,0,test
20190,0,test
22394,0,test
23798,0,test
15627,0,test
29691,0,test
19130,0,test
16393,0,test
27284,0,test
12888,0,test
22745,1,test
1588,0,test
21653,0,test
14710,0,test
7449,0,test
23193,1,test
3697,0,test
6595,0,test
15062,0,test
5161,0,test
27602,0,test
7362,0,test
25417,0,test
25483,0,test
17920,0,test
2494,0,test
22922,1,test
6841,0,test
221,1,test
14504,1,test
9877,0,test
679,0,test
2155,0,test
14890,0,test
5671,0,test
4373,1,test
12090,0,test
22111,0,test
13111,1,test
20389,1,test
11703,0,test
8458,0,test
9214,0,test
20107,0,test
4670,1,test
17487,0,test
6897,1,test
2988,1,test
6185,0,test
25243,0,test
2393,1,test
13756,0,test
6171,0,test
3362,0,test
20612,1,test
1035,0,test
17043,0,test
24432,1,test
17904,0,test
7454,0,test
27510,1,test
386,0,test
17432,1,test
819,0,test
29261,0,test
46,1,test
16676,0,test
13939,0,test
20007,0,test
14473,0,test
6097,1,test
13805,0,test
12050,0,test
25918,0,test
13873,0,test
16870,1,test
1403,1,test
28092,1,test
29622,0,test
22428,0,test
28068,0,test
27092,1,test
23322,0,test
4569,0,test
8175,1,test
17402,0,test
7145,1,test
9627,0,test
8817,0,test
19295,0,test
13354,0,test
8484,0,test
2387,0,test
2749,1,test
16133,1,test
4773,0,test
24789,0,test
27964,1,test
1092,0,test
22816,1,test
669,0,test
6554,0,test
26651,0,test
1822,0,test
27000,0,test
20405,0,test
12790,0,test
11384,0,test
15309,0,test
6871,0,test
6749,1,test
8840,0,test
29597,0,test
19563,0,test
16146,0,test
18185,0,test
28755,0,test
1377,0,test
16729,0,test
11233,0,test
27590,1,test
10535,0,test
1992,1,test
27696,0,test
6418,0,test
29570,1,test
28608,0,test
27508,1,test
18901,0,test
23221,0,test
22063,0,test
24912,0,test
8303,0,test
9927,0,test
6166,0,test
10839,0,test
8211,0,test
23254,1,test
29671,0,test
23918,0,test
29914,0,test
27754,0,test
18933,0,test
24425,0,test
16682,0,test
8906,0,test
1610,0,test
6729,0,test
12601,0,test
13961,0,test
10330,0,test
26560,0,test
19966,0,test
12877,1,test
4998,1,test
17811,0,test
392,1,test
12716,0,test
11513,0,test
23326,0,test
6264,0,test
23362,1,test
19726,0,test
13875,0,test
25322,0,test
23128,0,test
8481,0,test
22027,0,test
1190,0,test
4085,0,test
27706,0,test
19597,0,test
4673,0,test
14598,0,test
24446,1,test
1774,1,test
110,0,test
10932,0,test
29934,0,test
267,0,test
13044,0,test
24816,0,test
23452,0,test
23527,1,test
9097,0,test
24159,0,test
14609,0,test
3469,0,test
2867,0,test
6266,0,test
27699,0,test
2611,0,test
15607,1,test
5123,0,test
12297,1,test
16291,1,test
15235,1,test
15442,1,test
20968,1,test
18196,0,test
4244,0,test
16947,0,test
26662,0,test
20537,0,test
29096,1,test
10800,0,test
9084,0,test
26681,1,test
93,0,test
25535,1,test
12174,0,test
18821,0,test
12708,0,test
2110,0,test
22028,0,test
24329,0,test
18935,0,test
26095,1,test
18526,0,test
21843,0,test
9025,0,test
23712,0,test
12573,0,test
6612,0,test
27252,0,test
12048,0,test
26543,0,test
29330,1,test
11407,0,test
14747,1,test
4934,0,test
28904,0,test
10778,0,test
2035,0,test
23289,0,test
14887,0,test
27660,1,test
7710,1,test
785,1,test
10380,0,test
1367,0,test
9200,0,test
28258,0,test
25177,0,test
5294,0,test
18512,1,test
21723,0,test
1973,0,test
8037,0,test
2666,0,test
8731,0,test
24687,0,test
25081,1,test
25891,0,test
25074,0,test
4209,0,test
15166,0,test
2055,0,test
8573,0,test
4662,0,test
4529,0,test
25620,1,test
24941,0,test
2544,0,test
6857,0,test
18684,0,test
22554,0,test
11245,0,test
29305,0,test
13468,0,test
13995,1,test
22043,0,test
13912,0,test
19750,0,test
8500,0,test
7715,0,test
16148,0,test
13614,1,test
17747,1,test
22710,0,test
16951,0,test
132,0,test
21681,0,test
27891,0,test
24220,0,test
14698,1,test
26423,0,test
24578,0,test
8045,0,test
1226,1,test
23689,1,test
27399,0,test
27541,1,test
1469,0,test
3534,1,test
3887,0,test
1384,0,test
17818,1,test
20631,0,test
8764,0,test
9394,0,test
18403,0,test
20294,1,test
23483,1,test
29145,0,test
7420,0,test
1831,1,test
23305,0,test
17185,0,test
14324,0,test
13860,0,test
1349,0,test
11766,0,test
25893,0,test
14309,0,test
3152,0,test
21284,0,test
27208,0,test
15002,0,test
16356,0,test
27847,0,test
25860,0,test
9593,0,test
8666,0,test
3658,0,test
7543,1,test
17386,0,test
13597,0,test
17102,1,test
21004,1,test
18148,0,test
19375,0,test
11739,1,test
1936,0,test
18611,1,test
26029,0,test
11594,0,test
12976,0,test
25197,1,test
11341,1,test
5615,0,test
6074,1,test
10727,0,test
6934,0,test
27700,0,test
1836,1,test
16893,0,test
15392,0,test
19086,0,test
27422,0,test
25834,0,test
16021,0,test
20013,0,test
7125,1,test
16066,0,test
7107,0,test
17938,0,test
26239,0,test
22402,1,test
2322,0,test
18828,0,test
21322,1,test
1760,0,test
22407,0,test
3592,0,test
13792,0,test
2706,0,test
4999,0,test
1544,0,test
17608,0,test
22577,0,test
15024,0,test
17388,0,test
8104,0,test
1977,0,test
251,0,test
23867,0,test
15110,0,test
26841,0,test
25118,0,test
9420,0,test
23935,1,test
19064,0,test
23324,0,test
15596,0,test
29617,0,test
24642,0,test
22280,1,test
10728,0,test
6913,0,test
28643,0,test
24764,0,test
26243,0,test
23565,1,test
8818,1,test
14373,0,test
25852,1,test
18626,1,test
27598,0,test
23029,0,test
10049,0,test
12959,1,test
20639,0,test
14407,0,test
15663,0,test
28887,0,test
16918,0,test
10319,0,test
20931,1,test
17696,0,test
16293,1,test
15256,0,test
4904,0,test
25597,0,test
3777,1,test
6731,0,test
1298,0,test
9039,0,test
778,0,test
4434,0,test
14977,1,test
26282,0,test
9251,0,test
3590,1,test
28713,0,test
29993,0,test
14814,0,test
5766,0,test
15531,0,test
25897,0,test
28630,0,test
4899,1,test
12290,0,test
27348,1,test
22077,0,test
6030,1,test
2703,0,test
13181,0,test
12318,0,test
4558,0,test
12409,1,test
18625,0,test
22801,0,test
23327,0,test
28267,0,test
28696,0,test
2785,1,test
14678,0,test
12740,0,test
17115,0,test
2641,1,test
9645,0,test
13282,1,test
11055,0,test
15898,0,test
10788,0,test
28938,0,test
4969,0,test
10600,0,test
3215,0,test
3824,0,test
12825,1,test
25128,0,test
6950,1,test
19093,0,test
29591,1,test
3748,0,test
27900,0,test
16925,0,test
6306,1,test
26596,0,test
3331,0,test
19674,0,test
11628,0,test
24984,0,test
11840,0,test
28305,0,test
24694,0,test
27548,1,test
2271,0,test
9947,1,test
9600,0,test
12940,0,test
4311,0,test
690,0,test
12463,0,test
28248,0,test
1660,0,test
8572,0,test
19880,0,test
5298,0,test
29654,0,test
8445,0,test
11721,0,test
8353,0,test
20980,1,test
28094,0,test
757,0,test
2423,0,test
978,0,test
21823,0,test
2485,0,test
13646,0,test
7165,1,test
28649,0,test
12,0,test
9870,1,test
20638,0,test
13952,1,test
20933,1,test
10143,0,test
19107,1,test
26386,0,test
2458,0,test
3144,1,test
789,0,test
4609,0,test
22468,0,test
16919,0,test
1756,0,test
21692,0,test
21980,0,test
9105,0,test
11371,0,test
11199,0,test
5804,0,test
2560,0,test
17569,0,test
1173,0,test
961,1,test
7781,1,test
23913,0,test
18470,0,test
16486,0,test
28885,0,test
27271,0,test
6720,1,test
7242,0,test
5443,0,test
22780,0,test
986,1,test
6466,0,test
27192,0,test
15022,0,test
3423,0,test
6516,1,test
28489,1,test
27673,0,test
20041,0,test
26066,0,test
7158,0,test
15167,0,test
23274,0,test
29107,0,test
2837,0,test
19412,0,test
22,1,test
23144,0,test
22893,0,test
14082,1,test
9240,0,test
13093,1,test
565,0,test
14547,1,test
11389,1,test
12823,0,test
23488,0,test
18264,1,test
19946,0,test
8179,1,test
7328,1,test
22507,1,test
16820,0,test
14207,0,test
2857,0,test
4195,0,test
29986,0,test
9531,0,test
12012,0,test
25199,0,test
5361,0,test
28484,0,test
17779,0,test
24356,0,test
15765,0,test
2396,0,test
3400,1,test
7387,1,test
27349,0,test
15829,0,test
4111,0,test
22109,0,test
10217,1,test
10260,0,test
10962,0,test
25395,0,test
3085,0,test
28110,1,test
13701,0,test
27895,0,test
27138,0,test
10842,1,test
6603,0,test
24416,0,test
7690,1,test
22646,0,test
20880,1,test
11086,0,test
3119,0,test
27176,0,test
16775,0,test
7856,0,test
24311,1,test
16746,0,test
6674,0,test
17016,1,test
12725,0,test
21248,0,test
18493,0,test
24148,1,test
9849,0,test
29009,0,test
2805,0,test
18596,0,test
19132,0,test
4253,0,test
9161,0,test
16484,0,test
10665,0,test
15130,0,test
3531,0,test
16672,0,test
5593,0,test
5316,0,test
16967,0,test
9290,1,test
24723,0,test
28689,0,test
4900,0,test
9945,0,test
5956,0,test
24954,1,test
202,0,test
5845,0,test
1539,1,test
17425,0,test
13946,0,test
16608,0,test
11655,0,test
18498,0,test
13868,0,test
13101,0,test
1818,0,test
18270,0,test
4358,0,test
25788,0,test
2952,0,test
114,0,test
10833,0,test
9258,0,test
28437,0,test
17339,0,test
23132,0,test
2207,0,test
164,0,test
6808,0,test
4621,0,test
29278,0,test
7656,0,test
3860,1,test
8376,0,test
9496,0,test
29310,1,test
27558,0,test
5896,0,test
22052,0,test
22384,0,test
12605,0,test
7492,0,test
4036,0,test
19983,1,test
12998,1,test
6926,1,test
8124,0,test
825,1,test
21767,0,test
26887,0,test
1418,0,test
2017,1,test
28767,0,test
5754,1,test
9747,0,test
21406,0,test
20859,0,test
23312,0,test
26959,0,test
15535,0,test
14132,0,test
12828,0,test
16335,0,test
26328,1,test
29267,0,test
1690,1,test
1995,0,test
536,0,test
4801,0,test
17007,1,test
16788,1,test
6786,0,test
8531,0,test
28725,0,test
21334,0,test
6655,1,test
18497,0,test
13289,0,test
7301,0,test
24843,0,test
3808,0,test
3384,1,test
1679,0,test
26653,0,test
17259,0,test
17188,0,test
15471,0,test
13405,1,test
15151,0,test
1967,0,test
15319,0,test
17066,0,test
18568,0,test
264,0,test
11225,1,test
21189,1,test
22398,0,test
15370,0,test
7380,0,test
15030,0,test
7546,0,test
21257,0,test
18912,0,test
22770,0,test
29851,0,test
25583,0,test
8153,0,test
865,0,test
28635,0,test
23156,0,test
24231,0,test
29897,1,test
20141,1,test
13355,0,test
5026,0,test
852,0,test
16337,0,test
7516,1,test
7615,0,test
14405,0,test
3895,0,test
10499,0,test
1292,0,test
13331,1,test
16297,0,test
9451,0,test
8758,0,test
7609,1,test
13499,1,test
27358,0,test
5061,1,test
17168,0,test
18305,0,test
25050,0,test
14447,1,test
3207,0,test
3969,0,test
12766,1,test
27215,0,test
8360,0,test
13980,1,test
2482,0,test
2990,0,test
26961,0,test
18934,0,test
13441,1,test
6997,0,test
19587,0,test
18459,0,test
5990,0,test
10336,0,test
22346,0,test
22205,1,test
5263,0,test
15107,0,test
10181,1,test
8008,1,test
13541,0,test
8679,0,test
25523,0,test
22477,0,test
12765,0,test
9116,0,test
24547,0,test
28487,0,test
14231,1,test
1182,0,test
27871,0,test
21238,0,test
15431,0,test
22388,0,test
15237,1,test
23879,0,test
15934,0,test
6488,1,test
20864,0,test
24348,0,test
9277,0,test
24693,0,test
29451,0,test
7717,0,test
15161,1,test
14094,0,test
21164,0,test
8898,0,test
4768,1,test
12517,1,test
2924,1,test
2024,0,test
7980,0,test
3392,0,test
11244,0,test
24918,0,test
29528,0,test
6908,0,test
19081,0,test
6137,0,test
25966,0,test
27922,0,test
11342,0,test
6955,1,test
17237,1,test
7337,0,test
15599,0,test
17361,1,test
12687,0,test
13539,0,test
21239,0,test
1047,1,test
2860,0,test
5889,0,test
23917,0,test
4570,1,test
23724,1,test
26564,0,test
11791,0,test
12570,0,test
7894,0,test
5696,0,test
19108,0,test
7571,0,test
18517,0,test
10658,0,test
4897,0,test
703,1,test
27380,0,test
3819,0,test
7051,1,test
28559,0,test
16144,0,test
2998,0,test
11211,0,test
7962,1,test
10360,0,test
11947,1,test
2564,0,test
20733,0,test
10426,0,test
11656,0,test
3471,1,test
10823,1,test
20112,0,test
11167,0,test
2081,0,test
18921,0,test
18098,1,test
28223,0,test
27833,0,test
3257,1,test
27918,1,test
5149,1,test
23993,0,test
4327,0,test
17233,1,test
10470,0,test
29016,1,test
27769,0,test
20024,0,test
10941,0,test
26381,0,test
6862,1,test
20404,0,test
1650,0,test
23960,0,test
19311,1,test
6597,0,test
15295,0,test
5017,0,test
16450,0,test
21919,0,test
5797,0,test
29339,1,test
6965,0,test
5591,0,test
16759,0,test
6994,0,test
3078,1,test
9125,1,test
25769,0,test
26715,0,test
3035,0,test
4016,1,test
15270,0,test
2698,0,test
870,0,test
23974,0,test
2248,1,test
12071,1,test
29586,1,test
26869,0,test
13831,0,test
29612,1,test
21120,1,test
13889,0,test
19758,0,test
28989,1,test
21020,0,test
23258,0,test
24757,0,test
27892,0,test
24797,0,test
1116,0,test
7074,1,test
25065,0,test
314,1,test
21595,0,test
4922,0,test
22949,1,test
17197,0,test
534,1,test
16468,1,test
1277,0,test
23307,0,test
27910,1,test
1261,0,test
3058,0,test
12803,1,test
23291,0,test
19952,0,test
7199,0,test
17704,0,test
13402,1,test
22244,0,test
12780,1,test
13523,0,test
20191,0,test
27262,0,test
13658,0,test
13162,0,test
8703,0,test
9141,0,test
7959,0,test
28528,0,test
19000,1,test
27483,0,test
1218,0,test
4198,0,test
5195,0,test
20535,0,test
29212,0,test
17766,0,test
15911,0,test
3061,1,test
25854,0,test
21361,0,test
20361,0,test
27761,0,test
6567,1,test
18697,0,test
28027,0,test
1934,0,test
28898,0,test
7539,0,test
2480,0,test
6500,0,test
7943,0,test
11871,1,test
23492,0,test
3663,0,test
18645,0,test
27360,0,test
19868,0,test
3498,0,test
7162,1,test
16670,0,test
15073,0,test
14926,0,test
29921,1,test
5932,0,test
2472,1,test
3258,1,test
4339,0,test
29486,1,test
10628,0,test
27346,1,test
1000,0,test
14742,1,test
5617,0,test
6079,1,test
11239,0,test
17025,0,test
24673,1,test
263,0,test
10743,0,test
6201,0,test
12204,0,test
6855,1,test
17132,0,test
10627,0,test
29174,0,test
7471,0,test
1291,0,test
24702,0,test
26675,0,test
12991,1,test
7275,0,test
17530,0,test
4236,1,test
6981,0,test
25176,0,test
15118,0,test
23265,0,test
28445,0,test
12600,0,test
21407,1,test
23521,0,test
261,0,test
18031,0,test
1193,1,test
16349,0,test
19161,0,test
10355,1,test
8276,0,test
2821,0,test
28270,1,test
25425,0,test
9459,1,test
16412,0,test
15108,0,test
24552,1,test
8732,0,test
15152,1,test
9717,0,test
12143,1,test
10621,0,test
3651,0,test
15456,0,test
21578,0,test
4821,0,test
28483,0,test
13439,0,test
26890,1,test
7485,1,test
20955,0,test
6359,0,test
5416,0,test
5868,0,test
9012,1,test
4557,0,test
8686,0,test
23347,0,test
5394,0,test
16466,0,test
13662,0,test
14841,0,test
13183,0,test
210,0,test
27841,0,test
29598,0,test
4496,0,test
7077,0,test
5319,0,test
846,0,test
20483,0,test
8335,0,test
13432,0,test
21518,0,test
27100,0,test
22885,1,test
9181,0,test
12743,0,test
4416,0,test
21256,0,test
5679,0,test
19062,0,test
10747,0,test
11047,0,test
3814,0,test
21550,0,test
7063,0,test
12686,0,test
20258,1,test
9139,0,test
14086,0,test
15585,0,test
20870,0,test
847,0,test
17889,0,test
3865,0,test
24376,0,test
27831,0,test
20805,1,test
18940,1,test
21230,0,test
2330,0,test
4839,1,test
4433,0,test
15957,0,test
26917,0,test
19511,1,test
4864,1,test
23831,0,test
12558,0,test
11067,0,test
12730,1,test
17746,1,test
26949,0,test
14703,0,test
10300,0,test
5937,0,test
13780,0,test
26014,0,test
12252,0,test
18496,0,test
26355,0,test
4287,0,test
20589,0,test
10152,1,test
3132,0,test
